"biomas.codigo_cnuc,""nome_cnuc"",""grupo_protecao"",""icmbio"",""bipoma_referencial"",""categoria_uc"",""ano_criacao"",""area_uc"",""ano_evento"",""area_queimada"""
"0000.00.0135        ,""PARNA Cavernas do Perua‡u"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""1999"",""56449"",""2019"",""0"""
"0000.00.0136        ,""PARNA da Amaz“nia"",""prote‡Æo integral"",""CR3 Santar‚m/PA"",""Amaz“nia"",""PARNA"",""1974"",""1066208"",""2019"",""0"""
"0000.00.0272        ,""PARNA da Chapada das Mesas"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Cerrado"",""PARNA"",""2005"",""159954"",""2019"",""14062"""
"0000.00.0137        ,""PARNA da Chapada Diamantina"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Caatinga"",""PARNA"",""1985"",""152144"",""2019"",""0"""
"0000.00.0138        ,""PARNA da Chapada dos GuimarÆes"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Cerrado"",""PARNA"",""1989"",""32647"",""2019"",""7250"""
"0000.00.0139        ,""PARNA da Chapada dos Veadeiros"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""1961"",""64796"",""2019"",""41889"""
"0000.00.2633        ,""PARNA da Furna Feia"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""PARNA"",""2012"",""8518"",""2019"",""0"""
"0000.00.0140        ,""PARNA da Lagoa do Peixe"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Pampas"",""PARNA"",""1986"",""36722"",""2019"",""0"""
"0000.00.0141        ,""PARNA da Restinga de Jurubatiba"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""PARNA"",""1998"",""14867"",""2019"",""0"""
"0000.00.0142        ,""PARNA da Serra da Bocaina"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""PARNA"",""1971"",""104046"",""2019"",""0"""
"0000.00.0143        ,""PARNA da Serra da Bodoquena"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Cerrado"",""PARNA"",""2000"",""77022"",""2019"",""0"""
"0000.00.0144        ,""PARNA da Serra da Canastra"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""1972"",""197812"",""2019"",""41897"""
"0000.00.0145        ,""PARNA da Serra da Capivara"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Caatinga"",""PARNA"",""1979"",""100764"",""2019"",""0"""
"0000.00.0188        ,""PARNA da Serra da Cutia"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""PARNA"",""2001"",""283503"",""2019"",""0"""
"0000.00.0146        ,""PARNA da Serra das Confusäes"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Caatinga"",""PARNA"",""1998"",""823855"",""2019"",""2039"""
"0000.00.1909        ,""PARNA da Serra das Lontras"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""PARNA"",""2010"",""11344"",""2019"",""0"""
"0000.00.0148        ,""PARNA da Serra do Cip¢"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""1984"",""31640"",""2019"",""5661"""
"0000.00.0149        ,""PARNA da Serra do Divisor"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""PARNA"",""1989"",""837560"",""2019"",""0"""
"0000.00.3136        ,""PARNA da Serra do Gandarela"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Mata Atlƒntica"",""PARNA"",""2014"",""31284"",""2019"",""141"""
"0000.00.0150        ,""PARNA da Serra do Itaja¡"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""2004"",""57375"",""2019"",""0"""
"0000.00.0151        ,""PARNA da Serra do Pardo"",""prote‡Æo integral"",""CR3 Santar‚m/PA"",""Amaz“nia"",""PARNA"",""2005"",""445413"",""2019"",""4766"""
"0000.00.0152        ,""PARNA da Serra dos àrgÆos"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""PARNA"",""1939"",""20021"",""2019"",""0"""
"0000.00.0153        ,""PARNA da Serra Geral"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""1992"",""17302"",""2019"",""28"""
"0000.00.0154        ,""PARNA da Tijuca"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""PARNA"",""1961"",""3959"",""2019"",""0"""
"0000.00.0262        ,""PARNA das Arauc rias"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""2005"",""12810"",""2019"",""0"""
"0000.00.0155        ,""PARNA das Emas"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Cerrado"",""PARNA"",""1961"",""132643"",""2019"",""46501"""
"0000.00.0156        ,""PARNA das Nascentes do Rio Parna¡ba"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Cerrado"",""PARNA"",""2002"",""724334"",""2019"",""196611"""
"0000.00.0157        ,""PARNA das Sempre-Vivas"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""2002"",""124156"",""2019"",""1422"""
"0000.00.0049        ,""PARNA de Anavilhanas"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""PARNA"",""1981"",""340835"",""2019"",""0"""
"0000.00.0158        ,""PARNA de Aparados da Serra"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""1959"",""13148"",""2019"",""1661"""
"0000.00.1908        ,""PARNA de Boa Nova"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""PARNA"",""2010"",""12065"",""2019"",""0"""
"0000.00.0159        ,""PARNA de Bras¡lia"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""1961"",""42356"",""2019"",""2723"""
"0000.00.0160        ,""PARNA de Capara¢"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Mata Atlƒntica"",""PARNA"",""1961"",""31763"",""2019"",""0"""
"0000.00.0161        ,""PARNA de Ilha Grande"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""1997"",""76079"",""2019"",""47441"""
"0000.00.0184        ,""PARNA de Itatiaia"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""PARNA"",""1937"",""28086"",""2019"",""143"""
"0000.00.0162        ,""PARNA de Jericoacoara"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Caatinga"",""PARNA"",""2002"",""8863"",""2019"",""0"""
"0000.00.0163        ,""PARNA de Paca s Novos"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""PARNA"",""1979"",""708670"",""2019"",""0"""
"0000.00.0164        ,""PARNA de Saint-Hilaire/Lange"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""2001"",""25119"",""2019"",""0"""
"0000.00.0165        ,""PARNA de SÆo Joaquim"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""1961"",""45524"",""2019"",""1524"""
"0000.00.0166        ,""PARNA de Sete Cidades"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Caatinga"",""PARNA"",""1961"",""6304"",""2019"",""0"""
"0000.00.0167        ,""PARNA de Ubajara"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Caatinga"",""PARNA"",""1959"",""6271"",""2019"",""0"""
"0000.00.0171        ,""PARNA Descobrimento"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""PARNA"",""1999"",""22694"",""2019"",""0"""
"0000.00.3410        ,""PARNA do Acari"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""PARNA"",""2016"",""896407"",""2019"",""445"""
"0000.00.1910        ,""PARNA do Alto Cariri"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""PARNA"",""2010"",""19238"",""2019"",""0"""
"0000.00.0168        ,""PARNA do Araguaia"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Cerrado"",""PARNA"",""1959"",""555524"",""2019"",""329410"""
"0000.00.3652        ,""PARNA do BoqueirÆo da On‡a"",""Prote‡Æo Integral"",""CR7 Porto Seguro/BA"",""Caatinga"",""PARNA"",""2018"",""346908"",""2019"",""0"""
"0000.00.0169        ,""PARNA do Cabo Orange"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""PARNA"",""1980"",""657328"",""2019"",""1552"""
"0000.00.0170        ,""PARNA do Catimbau"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""PARNA"",""2002"",""62295"",""2019"",""0"""
"0000.00.0172        ,""PARNA do Igua‡u"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""1939"",""169697"",""2019"",""0"""
"0000.00.0267        ,""PARNA do Jamanxim"",""prote‡Æo integral"",""CR3 Santar‚m/PA"",""Amaz“nia"",""PARNA"",""2006"",""859807"",""2019"",""504"""
"0000.00.0173        ,""PARNA do Ja£"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""PARNA"",""1980"",""2367357"",""2019"",""0"""
"0000.00.0281        ,""PARNA do Juruena"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""PARNA"",""2006"",""1958014"",""2019"",""0"""
"0000.00.0182        ,""PARNA do Monte Pascoal"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""PARNA"",""1961"",""22332"",""2019"",""0"""
"0000.00.0174        ,""PARNA do Monte Roraima"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""PARNA"",""1989"",""116749"",""2019"",""0"""
"0000.00.0175        ,""PARNA do Pantanal Mato-Grossense"",""prote‡Æo integral"",""CR10 Cuiab /MT"",""Pantanal"",""PARNA"",""1981"",""135923"",""2019"",""0"""
"0000.00.0176        ,""PARNA do Pau Brasil"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""PARNA"",""1999"",""18935"",""2019"",""0"""
"0000.00.0177        ,""PARNA do Pico da Neblina"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""PARNA"",""1979"",""2252639"",""2019"",""0"""
"0000.00.0264        ,""PARNA do Rio Novo"",""prote‡Æo integral"",""CR3 Santar‚m/PA"",""Amaz“nia"",""PARNA"",""2006"",""538157"",""2019"",""1859"""
"0000.00.0178        ,""PARNA do Superagui"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""1989"",""33861"",""2019"",""0"""
"0000.00.0179        ,""PARNA do Viru "",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""PARNA"",""1998"",""214951"",""2019"",""27780"""
"0000.00.0284        ,""PARNA dos Campos Amaz“nicos"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""PARNA"",""2006"",""961327"",""2019"",""38784"""
"0000.00.3519        ,""PARNA dos Campos Ferruginosos"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""PARNA"",""2017"",""79086"",""2019"",""1354"""
"0000.00.0277        ,""PARNA dos Campos Gerais"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""2006"",""21299"",""2019"",""0"""
"0000.00.0180        ,""PARNA dos Len‡¢is Maranhenses"",""prote‡Æo integral"",""CR5 Parna¡ba/PI"",""Cerrado"",""PARNA"",""1981"",""156608"",""2019"",""0"""
"0000.00.0183        ,""PARNA Grande SertÆo Veredas"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""PARNA"",""1989"",""230856"",""2019"",""1191"""
"0000.00.3137        ,""PARNA Guaricana"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""PARNA"",""2014"",""49300"",""2019"",""0"""
"0000.00.1633        ,""PARNA Mapinguari"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""PARNA"",""2008"",""1776929"",""2019"",""4180"""
"0000.00.2874        ,""PARNA Marinho das Ilhas dos Currais"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Marinho-Costeiro"",""PARNA"",""2013"",""1360"",""2019"",""0"""
"0000.00.0186        ,""PARNA Marinho de Fernando de Noronha"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""PARNA"",""1988"",""10928"",""2019"",""0"""
"0000.00.0185        ,""PARNA Marinho dos Abrolhos"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Marinho-Costeiro"",""PARNA"",""1983"",""87943"",""2019"",""0"""
"0000.00.0187        ,""PARNA Montanhas do Tumucumaque"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""PARNA"",""2002"",""3865172"",""2019"",""0"""
"0000.00.1626        ,""PARNA Nascentes do Lago Jari"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""PARNA"",""2008"",""812753"",""2019"",""0"""
"0000.00.0189        ,""PARNA Serra da Mocidade"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""PARNA"",""1998"",""359944"",""2019"",""10679"""
"0000.00.0147        ,""PARNA Serra de Itabaiana"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""PARNA"",""2005"",""7999"",""2019"",""0"""
"0000.00.0218        ,""RDS de ItatupÆ-Baqui "",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RDS"",""2005"",""64442"",""2019"",""0"""
"0000.00.3135        ,""RDS Nascentes Geraizeiras"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""RDS"",""2014"",""38177"",""2019"",""0"""
"0000.00.0191        ,""REBIO Augusto Ruschi"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""REBIO"",""1982"",""3562"",""2019"",""0"""
"0000.00.2634        ,""REBIO Bom Jesus"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""REBIO"",""2012"",""34179"",""2019"",""0"""
"0000.00.0192        ,""REBIO da Contagem"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""REBIO"",""2002"",""3426"",""2019"",""1004"""
"0000.00.0193        ,""REBIO da Mata Escura"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Mata Atlƒntica"",""REBIO"",""2003"",""50873"",""2019"",""586"""
"0000.00.0276        ,""REBIO das Arauc rias"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""REBIO"",""2006"",""14930"",""2019"",""0"""
"0000.00.0275        ,""REBIO das Perobas"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""REBIO"",""2006"",""8716"",""2019"",""0"""
"0000.00.0195        ,""REBIO de Comboios"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Marinho-Costeiro"",""REBIO"",""1984"",""785"",""2019"",""0"""
"0000.00.0197        ,""REBIO de Pedra Talhada"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""REBIO"",""1989"",""4382"",""2019"",""0"""
"0000.00.0215        ,""REBIO de Po‡o das Antas"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""REBIO"",""1974"",""5053"",""2019"",""0"""
"0000.00.0198        ,""REBIO de Saltinho"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""REBIO"",""1983"",""563"",""2019"",""0"""
"0000.00.0199        ,""REBIO de Santa Isabel"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""REBIO"",""1988"",""5547"",""2019"",""0"""
"0000.00.0200        ,""REBIO de Serra Negra"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""REBIO"",""1982"",""625"",""2019"",""0"""
"0000.00.0201        ,""REBIO de Sooretama"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""REBIO"",""1982"",""27859"",""2019"",""0"""
"0000.00.0202        ,""REBIO de Una"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""REBIO"",""1980"",""18515"",""2019"",""0"""
"0000.00.0194        ,""REBIO do Abufari"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""REBIO"",""1982"",""223867"",""2019"",""0"""
"0000.00.0203        ,""REBIO do Atol das Rocas"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""REBIO"",""1979"",""35187"",""2019"",""0"""
"0000.00.0204        ,""REBIO do C¢rrego do Veado"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""REBIO"",""1982"",""2376"",""2019"",""0"""
"0000.00.0205        ,""REBIO do C¢rrego Grande"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""REBIO"",""1989"",""1504"",""2019"",""0"""
"0000.00.0206        ,""REBIO do Guapor‚"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""REBIO"",""1982"",""615776"",""2019"",""1749"""
"0000.00.0207        ,""REBIO do Gurupi"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""REBIO"",""1988"",""290254"",""2019"",""0"""
"0000.00.0208        ,""REBIO do Jaru"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""REBIO"",""1979"",""346864"",""2019"",""0"""
"0000.00.0209        ,""REBIO do Lago Piratuba"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""REBIO"",""1980"",""392475"",""2019"",""0"""
"0000.00.3411        ,""REBIO do Manicor‚"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""REBIO"",""2016"",""359063"",""2019"",""0"""
"0000.00.0210        ,""REBIO do Rio Trombetas"",""prote‡Æo integral"",""CR3 Santar‚m/PA"",""Amaz“nia"",""REBIO"",""1979"",""407759"",""2019"",""0"""
"0000.00.0211        ,""REBIO do Tapirap‚"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""REBIO"",""1989"",""99273"",""2019"",""0"""
"0000.00.0212        ,""REBIO do Tingu "",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""REBIO"",""1989"",""24841"",""2019"",""0"""
"0000.00.0213        ,""REBIO do UatumÆ"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""REBIO"",""1990"",""938732"",""2019"",""0"""
"0000.00.0196        ,""REBIO Guaribas"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""REBIO"",""1990"",""4052"",""2019"",""0"""
"0000.00.0214        ,""REBIO Marinha do Arvoredo"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Marinho-Costeiro"",""REBIO"",""1990"",""17105"",""2019"",""0"""
"0000.00.0216        ,""REBIO Nascentes da Serra do Cachimbo"",""prote‡Æo integral"",""CR3 Santar‚m/PA"",""Amaz“nia"",""REBIO"",""2005"",""342196"",""2019"",""8412"""
"0000.00.0217        ,""REBIO UniÆo"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""REBIO"",""1998"",""2923"",""2019"",""0"""
"0000.00.1563        ,""RESEX Aca£-Goiana"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""RESEX"",""2007"",""6677"",""2019"",""0"""
"0000.00.0274        ,""RESEX Alto Tarauac "",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2000"",""150924"",""2019"",""0"""
"0000.00.0285        ,""RESEX Arapixi"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2006"",""133712"",""2019"",""0"""
"0000.00.0273        ,""RESEX Ari¢ca PruanÆ"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2005"",""83817"",""2019"",""0"""
"0000.00.0220        ,""RESEX Auat¡-Paran "",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""RESEX"",""2001"",""146949"",""2019"",""0"""
"0000.00.0221        ,""RESEX Barreiro das Antas"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2001"",""106199"",""2019"",""0"""
"0000.00.1564        ,""RESEX Chapada Limpa"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Cerrado"",""RESEX"",""2007"",""11973"",""2019"",""0"""
"0000.00.0222        ,""RESEX Chico Mendes"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""1990"",""931543"",""2019"",""0"""
"0000.00.0223        ,""RESEX Chocoar‚-Mato Grosso"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2002"",""2783"",""2019"",""0"""
"0000.00.0226        ,""RESEX da Mata Grande"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Cerrado"",""RESEX"",""1992"",""11432"",""2019"",""0"""
"0000.00.0253        ,""RESEX de Canavieiras"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""RESEX"",""2006"",""100728"",""2019"",""0"""
"0000.00.1808        ,""RESEX de Cassurub "",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""RESEX"",""2009"",""100578"",""2019"",""0"""
"0000.00.0279        ,""RESEX de Cururupu"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2004"",""186057"",""2019"",""0"""
"0000.00.0286        ,""RESEX de Recanto das Araras de Terra Ronca"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""RESEX"",""2006"",""12349"",""2019"",""407"""
"0000.00.0228        ,""RESEX de SÆo JoÆo da Ponta"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2002"",""3409"",""2019"",""0"""
"0000.00.1517        ,""RESEX do Alto Juru "",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""1990"",""537949"",""2019"",""0"""
"0000.00.0230        ,""RESEX do Baixo Juru "",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""RESEX"",""2001"",""178039"",""2019"",""0"""
"0000.00.0231        ,""RESEX do Batoque"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Caatinga"",""RESEX"",""2003"",""601"",""2019"",""0"""
"0000.00.0232        ,""RESEX do Cazumb -Iracema"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2002"",""750922"",""2019"",""0"""
"0000.00.1519        ,""RESEX do Ciriaco"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""1992"",""8107"",""2019"",""0"""
"0000.00.0240        ,""RESEX do Extremo Norte do Tocantins"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Cerrado"",""RESEX"",""1992"",""9071"",""2019"",""0"""
"0000.00.0242        ,""RESEX do Lago do CapanÆ Grande"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""RESEX"",""2004"",""304313"",""2019"",""0"""
"0000.00.0233        ,""RESEX do Lago do CuniÆ"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""1999"",""50604"",""2019"",""0"""
"0000.00.0234        ,""RESEX do Mandira"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""RESEX"",""2002"",""1178"",""2019"",""0"""
"0000.00.0235        ,""RESEX do M‚dio Juru "",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""RESEX"",""1997"",""286933"",""2019"",""0"""
"0000.00.1606        ,""RESEX do M‚dio Purus"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2008"",""604236"",""2019"",""0"""
"0000.00.1520        ,""RESEX do Quilombo Flexal"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""1992"",""9338"",""2019"",""0"""
"0000.00.1518        ,""RESEX do Rio Cajari"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""1990"",""532405"",""2019"",""4661"""
"0000.00.0238        ,""RESEX do Rio do Caut rio"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2001"",""75125"",""2019"",""0"""
"0000.00.0239        ,""RESEX do Rio Juta¡"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""RESEX"",""2002"",""275516"",""2019"",""0"""
"0000.00.0256        ,""RESEX do Rio Ouro Preto"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""1990"",""204633"",""2019"",""0"""
"0000.00.0288        ,""RESEX Gurup -Melga‡o"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2006"",""145574"",""2019"",""0"""
"0000.00.0241        ,""RESEX Ipa£-Anilzinho"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2005"",""55835"",""2019"",""0"""
"0000.00.1628        ,""RESEX Itux¡"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2008"",""776330"",""2019"",""0"""
"0000.00.0287        ,""RESEX Lago do Cedro"",""uso sustent vel"",""CR10 Cuiab /MT"",""Cerrado"",""RESEX"",""2006"",""17404"",""2019"",""0"""
